2
0	1 	 1			
0	2 	 1.78666749067062       
0	3 	 2.39479428084613       
0	4 	 3.12865278515734       
0	5 	 3.6646505126389        
0	6 	 3.96816523467901       
0	7 	 4.11748664713858       
0	8 	 4.20454395841343       
0	9 	 4.09014015833342       
0	10 	 3.95226625987496     	
0	11 	 3.84260409142109       
0	12 	 3.89978786226804       
1	1	2.0136389506738	
1	2       2.64233129316632
1	3       3.21783923207457
1	4       3.85152002596253
1	5       4.35697911233172
1	6       4.63476616788537
1	7       4.78885639071167
1	8       4.72885927820316
1	9       4.48352849203607
1	10      4.32326588918615
1	11      4.20523111193994
1	12      4.10216856995013
2	1 	 3.03952294593565
2	2       3.57653506401811
2	3       3.94024999932898
2	4       4.62781364988776
2	5       5.15197170316117
2	6       5.17608378107254
2	7       5.43111152312352
2	8       5.2641820493066 
2	9       4.82255281211296
2	10      4.70680470960129
2	11      4.44734259240811
2	12      4.37221593549379
3	1 	 4.02726015577423
3	2        4.46529936508496
3	3        4.76111384324309
3	4        5.44281108429612
3	5        6.41793583345818
3	6        5.8880543533636 
3	7        6.04857794175504
3	8        5.56021216587549
3	9        5.29184941721672
3	10       5.09147764525131
3	11       4.75026213895808
3	12       4.56276298660874
4	1 	4.10155831737605
4	2       4.74885813947039
4	3       5.45662967560524
4	4       6.14109963350686
4	5       6.66723919764969
4	6       6.65736260023328
4	7       6.52956454254303
4	8       6.2234962104573 
4	9       5.71926605170992
4	10      5.10699493624194
4	11      5.09536317421792
4	12      4.67579881847406
5	1 	 3.91335182347677
5	2       4.40279073846748
5	3       5.00786969046057
5	4       5.55938688016124
5	5       6.20456714488599
5	6       6.72510239044942
5	7       7.04489699839786
5	8       6.35230527483207
5	9       5.95856360614172
5	10      5.61877712325662
5	11      4.86705716903135
5	12      4.54242047945595

# ANT COLONY RESULTs (SpeedUps)
# sequential time (1,0) = 193.220 s
#----------------------------------
# n_gpu| n_cpu
#----------------------------------
